,GRDC_NO,R_AREA,H_AREA,START,END,LENGTH,MIN_Z,MN_Z,MAX_Z,E_NORM_CRLF,ERR_HI,BW,BE,BN,BS,CX,CY,R_Q,H_Q,R_R,H_R,MIN_R,MN_R,MAX_R
66,1309850,1758.0,1745.6,1952,1990,39,316.0,1126.0048524059846,2392.0,0.0,0.0,-4.555729166666879,-3.9105336507163884,34.9579770406076,34.512499999998965,-4.263048032070792,34.70406118859825,18.186,5.59,0.8937829351535836,0.2766819431714024,193.0,630.1128983308042,1271.0
67,1310400,1550.0,955.6,1970,1987,18,1208.0,1594.8179551122194,2215.0,0.0,0.0,-5.939428710937591,-5.468258666992426,31.50226135253814,31.162499999998943,-5.710393017362562,31.35719575607312,2.39,0.58,0.1332232258064516,0.05244035161155295,40.0,273.1586418568962,618.0
68,1310500,1240.0,1297.0,1974,1989,16,1335.0,1895.3978494623657,3535.0,0.0,0.0,-4.893519083659044,-4.2125000000002615,32.62495422363179,32.277351379393565,-4.56245164511923,32.45871593868705,1.353,1.08,0.09427354838709677,0.07194448727833462,59.0,512.4742354419774,1570.0
69,1310600,2370.0,2417.5,1976,1989,14,1010.0,1448.580993844768,2675.0,0.0,0.0,-4.344918823242438,-3.5703023274742236,32.56359456380113,31.98930358886622,-3.9488696210503793,32.286167023430835,0.59,0.8,0.02150886075949367,0.02859152016546019,34.0,291.0037531902117,1126.0
70,1425100,2470.0,2117.1,1979,1993,15,332.0,516.7983117274646,1649.0,0.0,0.0,-8.555190022786633,-7.965755208333519,7.9518534342441285,7.235685221353492,-8.238577459231394,7.645933311873674,31.017,48.11,1.0849671255060729,1.963395210429361,22.0,211.99668375037686,1092.0
71,1425300,1250.0,1217.6,1979,1993,15,162.0,220.81419807186677,289.0,0.0,0.0,-7.594518025716297,-7.233692423502816,6.312125651041072,5.893316650390091,-7.400883613406432,6.121232432728561,14.703,22.61,1.01627136,1.6043889618922471,19.0,34.70464504820333,68.0
72,1425450,4200.0,4248.9,1979,1993,15,106.0,189.28887436529084,432.0,0.0,0.0,-7.344657389323061,-6.783775838216343,6.124999999999488,5.144573974608818,-7.08777508950258,5.66718866283669,60.583,78.25,1.2462788571428571,1.5911883075619573,19.0,44.73309859154929,285.0
73,1426010,810.0,484.2,1979,1993,15,20.0,73.11003093239063,189.0,0.0,0.0,-7.482946777343898,-7.2258829752606175,4.85416666666606,4.481404622395189,-7.351947075417929,4.67764309724086,24.225,10.64,2.584,1.8985873605947956,13.0,40.78391515687141,95.0
74,1426050,980.0,1053.0,1979,1993,15,15.0,127.78878960194963,387.0,0.0,0.0,-7.19623616536478,-6.847433471679892,5.180867513020246,4.706404622395212,-7.015948373860155,4.954232111798671,16.826,21.07,1.4834351020408163,1.728820512820513,20.0,87.05077173030057,240.0
75,1426100,1000.0,1009.7,1979,1993,15,364.0,422.2591348173037,701.0,0.0,0.0,-7.027605183919434,-6.7762786865236535,9.324999999999307,8.6958333333327,-6.9131999673177615,8.959739994276719,3.87,8.83,0.334368,0.7555828463900168,27.0,81.50663018311934,308.0
76,1426140,3700.0,3726.6,1979,1993,15,317.0,377.62658551845743,558.0,0.0,0.0,-6.589428710937682,-5.803973388672034,9.524999999999352,8.633333333332757,-6.129286785082321,9.075929771394582,9.126,30.42,0.21310443243243243,0.7052777330542587,20.0,43.89602411694443,176.0
77,1426320,4700.0,6289.3,1979,1993,15,,,,0.0,0.0,,,,,,,,,,,,,
78,1426600,4600.0,4582.6,1979,1993,15,33.0,130.86058095149428,466.0,0.0,0.0,-4.479400634765852,-3.7599578857423808,6.933333333332655,5.962768554686875,-4.12459573697934,6.39525962386422,5.131,31.32,0.09637356521739131,0.5905049535198359,16.0,54.292988586070344,350.0
79,1427100,1320.0,1388.7,1979,1993,15,376.0,445.1721086359475,694.0,0.0,0.0,-7.769852701823083,-7.322470092773642,9.423199462889954,9.014345296223325,-7.549550410530572,9.215401141109666,6.058,11.65,0.39652363636363636,0.7248217757615035,24.0,55.19835215135795,297.0
80,1427130,2790.0,2339.2,1979,1993,15,320.0,423.7584208620065,806.0,0.0,0.0,-7.400000000000205,-6.90833333333353,9.71613769531183,8.998834228515022,-7.171669014688602,9.342819088103107,15.604,18.22,0.48322064516129026,0.6729685362517099,25.0,93.74601593625498,427.0
81,1427370,1530.0,1530.2,1979,1993,15,247.0,394.0578822874635,1132.0,0.0,0.0,-7.752419026692905,-7.292346191406409,7.6041666666660035,7.01007486979114,-7.52959136872151,7.319862072335206,10.454,25.5,0.5903435294117647,1.4398117893085873,21.0,191.0230683713174,803.0
82,1434200,2000.0,1954.5,1962,1993,32,408.0,479.89205592283514,813.0,0.0,0.0,-8.039719645182458,-7.656442260742324,9.71909586588464,8.9064046223952,-7.855161907961497,9.326910725731564,18.496,17.96,0.7990271999999999,0.7939339984650806,28.0,76.54408904257619,357.0
83,1434300,3970.0,4143.1,1962,1993,32,364.0,422.5893586601307,734.0,0.0,0.0,-7.812500000000114,-7.159101359049657,10.158333333332564,9.337499999999352,-7.482532456000832,9.752845825963858,39.329,28.15,0.8559258438287154,0.5870386908353648,23.0,59.33517156862745,348.0
84,1434350,1800.0,1840.3,1962,1980,19,372.0,420.74836112708454,734.0,0.0,0.0,-7.757204182942814,-7.259515380859511,9.887499999999307,9.337499999999352,-7.5291146814110865,9.598450672481139,17.96,13.15,0.8620800000000001,0.6173776014780199,23.0,50.50672800460035,348.0
85,1434370,990.0,1000.8,1962,1993,32,378.0,436.287465652082,661.0,0.0,0.0,-7.460646565755383,-7.1713033040365985,9.96249593098895,9.532556152342977,-7.321468912791026,9.770856581936291,8.311,6.75,0.7253236363636364,0.5827338129496403,27.0,79.6281969985204,333.0
86,1434740,1050.0,1057.9,1955,1980,26,361.0,476.0082049229538,788.0,0.0,0.0,-7.083333333333485,-6.587300618489792,9.643631998697344,9.345833333332621,-6.830096029440615,9.504503713108045,12.08,8.46,0.9940114285714285,0.6909386520465073,26.0,136.38105726872246,355.0
87,1434750,700.0,684.3,1955,1993,39,356.0,403.5762921696069,614.0,0.0,0.0,-6.616666666666788,-6.259784952799691,9.520833333332746,9.230639648436863,-6.444650740340335,9.390015359021726,3.627,5.72,0.44767542857142856,0.7222095572117493,27.0,55.017033137194176,226.0
88,1434780,2580.0,2607.9,1955,1968,14,353.0,456.13763999350755,788.0,0.0,0.0,-7.097535196940214,-6.491666666666731,9.905094401041026,9.345833333332621,-6.80198932893532,9.607514503496294,39.447,20.25,1.3210158139534884,0.6708846198090417,26.0,106.17862360006492,355.0
89,1434790,-999.0,2606.9,1963,1978,16,353.0,456.177315904847,788.0,0.0,0.0,-7.097535196940214,-6.491666666666731,9.905094401041026,9.345833333332621,-6.802087099489853,9.607522111687636,17.652,20.24,0.5850369404273276,0.6708105412558977,26.0,106.20662498985142,355.0
90,1434810,4700.0,4746.0,1960,1993,34,340.0,427.1244202640029,788.0,0.0,0.0,-7.097535196940214,-6.214889526367358,9.905094401041026,9.230639648436863,-6.629412332886301,9.60274929838081,36.221,36.78,0.6658498723404255,0.6695726927939317,16.0,83.38047453393987,355.0
91,1434820,-999.0,4778.0,1970,2001,32,335.0,426.6575415282392,788.0,0.0,0.0,-7.097535196940214,-6.214889526367358,9.905094401041026,9.230639648436863,-6.6277190019496155,9.60442796638672,27.855,37.0,0.5036986186688991,0.6690665550439515,16.0,83.10521419394853,355.0
92,1491100,2040.0,2056.8,1973,1990,18,763.0,994.764170541102,1117.0,0.0,0.0,25.706518554686795,26.321748860676394,-18.302237955729368,-18.870833333333564,26.017926217261905,-18.58950185152168,2.917,5.17,0.1235435294117647,0.2171761960326721,6.0,60.923046488625126,195.0
93,1491150,1300.0,1778.8,1969,1990,22,715.0,976.5890019435235,1103.0,0.0,0.0,25.817228190103492,26.661238606770155,-18.388435872396087,-18.919425455729424,26.33334221845743,-18.66975857476527,1.362,4.2,0.0905206153846154,0.2040026984483922,2.0,64.44303363074812,281.0
94,1491220,1370.0,1405.7,1964,1990,27,945.0,1117.4706137811233,1262.0,0.0,0.0,27.53631591796801,28.7452311197909,-18.489388020833587,-18.648913574219023,28.14180020391108,-18.559569268217274,0.661,2.62,0.04168642335766423,0.1610357828839724,10.0,72.03676364162686,118.0
95,1491230,4080.0,3939.6,1964,1990,27,963.0,1154.6673872760964,1389.0,0.0,0.0,27.76186930338463,28.964428710936716,-18.89166666666688,-19.620833333333564,28.42605044667005,-19.147588136769023,0.673,2.97,0.014251764705882354,0.06513554675601585,10.0,65.50244278734893,117.0
96,1491510,2642.0,2471.7,1962,1990,29,1271.0,1395.6420603674542,1576.0,0.0,0.0,30.227237955728413,31.081530761718,-18.8958333333336,-19.385225423177246,30.606855347265135,-19.188939342525025,6.33,7.65,0.20700681302043905,0.2674110935793179,19.0,45.22821542749406,112.0
97,1491610,2630.0,2609.2,1962,1990,29,1221.0,1371.1571695469406,1585.0,0.0,0.0,30.288932291665958,31.143591308593045,-18.623107910156477,-19.094417317708462,30.731766246339006,-18.878217639341397,7.229,8.41,0.23748501901140684,0.27848535949716385,6.0,53.457730032695004,217.0
98,1494100,127.0,126.4,1958,1990,33,1168.0,1461.685303514377,1901.0,0.0,0.0,32.73749999999916,32.882478841145144,-19.76666666666688,-19.895833333333485,32.805487895412064,-19.818085550200138,0.25,0.68,0.1700787401574803,0.46481012658227855,201.0,435.2972972972973,618.0
99,1495720,3320.0,3340.6,1954,1990,37,892.0,1431.7198756628268,1796.0,0.0,0.0,31.66774495442621,32.43749999999915,-18.077237955729345,-18.918693033854368,32.02280907377491,-18.461033696669872,15.667,23.03,0.4077195180722892,0.5956391067472909,38.0,132.05605258353114,404.0
100,1495800,2450.0,2510.4,1962,1990,29,968.0,1396.2878787878788,2081.0,0.0,0.0,32.25305175781182,32.82618815104081,-18.343981933593966,-18.944152832031364,32.50494755016789,-18.6375312970579,10.289,24.97,0.36284473469387757,0.8593881453154876,33.0,273.78628738147336,768.0
101,1496180,767.0,770.2,1965,1990,26,935.0,1186.684224250326,1555.0,0.0,0.0,28.564737955728503,28.88749999999925,-20.39583333333354,-20.972762044271064,28.749864540082093,-20.665364737453014,1.879,0.95,0.21166310299869623,0.10656972215009089,27.0,123.32620599739244,318.0
102,1496340,401.0,396.1,1968,1990,23,1263.0,1370.8109072375128,1505.0,0.0,0.0,29.058333333332598,29.337499999999295,-19.76500244140641,-19.9565104166669,29.200844762770775,-19.868568656457693,0.352,0.52,0.0758423940149626,0.11342590254986115,32.0,69.30137684854665,155.0
103,1526200,4268.0,4282.7,1997,2007,11,25.0,130.6839507403899,590.0,0.0,0.0,-2.3893910725913656,-1.7315022786460759,6.453592936197197,5.439095052082678,-2.1016543000043026,5.880410595524401,15.617,44.97,0.31614545454545456,0.9072332874121465,24.0,90.97751408485816,418.0
104,1526801,1600.0,1709.2,1979,2007,29,5.0,132.22719320169958,714.0,0.0,0.0,-0.8625000000002387,-0.5105712890627956,6.066666666666151,5.38077799479106,-0.6652566964635932,5.709421943444342,5.351,8.0,0.288954,0.4043997191668617,24.0,88.42650181091545,487.0
105,1535100,3840.0,3665.8,1978,1990,13,337.0,409.6532393226608,529.0,0.0,0.0,15.032163492838038,15.794470214843273,9.72495320637961,8.887499999999307,15.426913093423114,9.259556898972061,3.655,0.0,0.08223749999999999,0.0,3.0,32.05208092485549,78.0
106,1535110,2072.0,2050.9,1978,1990,13,362.0,431.3736695256794,529.0,0.0,0.0,15.032163492838038,15.595833333332791,9.345194498697253,8.887499999999307,15.314106606342776,9.139275103023827,1.024,8.61,0.0426996138996139,0.36272075674094295,14.0,38.15532574974147,78.0
107,1537170,4360.0,4342.6,1978,1990,13,456.0,955.1554683668465,1326.0,0.0,0.0,14.895833333332803,15.933333333332769,7.843595377603549,6.541666666666117,15.495339864886589,7.1684085056896745,42.429,47.7,0.8407948623853212,0.9490351402385668,27.0,138.3888916219806,499.0
108,1547100,-999.0,10840.7,1960,2004,45,,,,0.0,0.0,,,,,,,,,,,,,
109,1547200,707.0,471.8,1959,2004,46,1008.0,1236.8486073674753,1536.0,0.0,0.0,29.902201334634753,30.088883463540924,-8.895987955729595,-9.293631998698288,29.989545941827867,-9.107771211362198,2.995,4.17,0.36600848656294205,0.7636456125476896,17.0,115.41457960644007,268.0
110,1547201,1220.0,1383.8,1971,2005,35,1183.0,1267.0323170731708,1379.0,0.0,0.0,29.05216878255129,29.41442871093676,-10.356404622396212,-10.971069335937898,29.23012192080871,-10.679548884896272,7.168,11.36,0.5076354098360656,0.7092816881052175,20.0,54.72226449551058,161.0
111,1547202,-999.0,105.5,1977,2004,28,1232.0,1393.306613226453,1545.0,0.0,0.0,29.538810221353515,29.71215413411386,-9.839701334635834,-9.933333333333678,29.617427591064736,-9.88878467998736,13.889,0.95,11.374498578199052,0.7780094786729858,27.0,117.17234468937876,178.0
112,1547330,4170.0,3759.1,1971,2004,34,1177.0,1281.220729582373,1559.0,0.0,0.0,28.860498046874284,29.762499999999193,-9.745613606771144,-10.495955403646235,29.24528466770105,-10.157825621861328,0.311,21.94,0.0064437410071942446,0.5042738953472906,6.0,75.5780460415497,211.0
113,1547340,383.0,736.9,1971,2005,35,1353.0,1457.2448979591836,1552.0,0.0,0.0,29.831404622395098,30.26249999999925,-9.216666666667038,-9.49215087890667,30.058252497342725,-9.357228477678955,4.17,8.52,0.9406997389033942,0.9989523680282264,21.0,59.012934751365336,211.0
114,1547360,303.0,321.9,1957,2005,49,1191.0,1312.3107752956637,1464.0,0.0,0.0,28.94027099609309,29.11666666666588,-9.713692220052508,-9.969551595052394,29.027108569033622,-9.843765018180074,2.013,0.87,0.5740039603960395,0.23351351351351352,29.0,87.72601839684626,195.0
115,1547600,1215.0,1150.2,1970,2004,35,1309.0,1442.246066593487,1814.0,0.0,0.0,31.224576822915992,31.637479654947185,-11.199751790364985,-11.57083333333361,31.40774396573769,-11.386008499092013,6.678,14.06,0.47488,1.0561502347417842,20.0,124.19612147822905,334.0
116,1547730,-999.0,1249.7,1991,2004,14,1236.0,1371.1608592692828,1474.0,0.0,0.0,30.949267578124193,31.301741536457598,-9.81666666666706,-10.229553222656591,31.12893247171557,-10.031140835588777,12.404,16.7,0.8575702968712491,1.1545810994638712,23.0,66.16717428087986,173.0
117,1547751,179.0,180.6,1959,2004,46,1343.0,1587.1385331781141,1792.0,0.0,0.0,31.47023925781167,31.63101806640549,-11.581433105469102,-11.800000000000352,31.54248110512062,-11.691989265016007,1.721,2.0,0.8306949720670392,0.9568106312292358,61.0,198.664343786295,319.0
118,1547760,67.0,68.7,1970,2005,36,1332.0,1387.8492307692309,1445.0,0.0,0.0,31.195833333332473,31.301741536457598,-10.133333333333667,-10.229553222656591,31.255749361119474,-10.177578497673567,0.657,0.84,0.8472358208955225,1.0564192139737991,32.0,67.28615384615385,128.0
119,1547770,39.0,42.0,1964,2005,42,1343.0,1388.748743718593,1426.0,0.0,0.0,31.304410807290935,31.372798665363803,-10.135534667969125,-10.220833333333644,31.34192581987644,-10.180882059698021,1.189,0.47,2.634092307692308,0.9668571428571427,32.0,53.31658291457286,124.0
120,1547780,-999.0,631.9,1957,2005,49,1275.0,1478.737600536193,1874.0,0.0,0.0,32.653413899738894,32.960262044269996,-9.272741699219125,-9.668631998698288,32.7865316440853,-9.447395232316902,3.337,2.84,0.45626966292134835,0.388314606741573,22.0,107.3915220293725,410.0
121,1547800,324.0,281.0,1970,2004,35,1311.0,1515.8032909498877,1792.0,0.0,0.0,31.400948079426257,31.63101806640549,-11.581433105469102,-11.845833333333701,31.510501545569284,-11.724845314966824,5.536,3.14,1.4762666666666666,0.9654661921708185,40.0,168.84988797610157,319.0
122,1553500,22.0,20.2,1970,2004,35,1615.0,1689.8631578947368,1794.0,0.0,0.0,31.38981526692629,31.445833333332644,-8.804166666667015,-8.843489583333621,31.419565495767138,-8.824645699108649,0.431,0.17,1.6926545454545456,0.7271287128712871,68.0,142.2872340425532,195.0
123,1577100,4440.0,4641.6,1978,2008,31,1922.0,2316.509116665905,3521.0,0.0,0.0,37.95833333333246,38.68165283203035,9.30763346354098,8.385237630207655,38.34082950286079,8.836546633771736,21.987,54.31,0.4278551351351351,1.0109410548086868,1.0,186.68206534155814,951.0
124,1591003,764.0,651.0,1977,2004,28,1243.0,1386.9078266494178,1520.0,0.0,0.0,24.16666666666606,24.410184733072242,-11.038448079427383,-11.387500000000387,24.297387872580547,-11.223622518303607,12.326,6.67,1.3939350785340316,0.8852350230414746,33.0,75.52113585027428,140.0
125,1591100,3354.0,4169.2,1962,2004,43,1047.0,1254.191670016077,1591.0,0.0,0.0,23.126961263020235,23.889746093749295,-12.023514811198254,-13.318990071614905,23.599916176977644,-12.625332748499234,17.497,28.31,0.4507277280858676,0.5866794588889954,10.0,81.66962940644773,203.0
126,1591110,122.0,126.1,1971,2004,34,1322.0,1429.0968280467446,1520.0,0.0,0.0,24.16666666666606,24.285799153645257,-11.225000000000364,-11.37916666666706,24.227992894563368,-11.300307949093161,6.932,1.24,4.909219672131147,0.8496114195083267,39.0,95.27378964941569,137.0
127,1591235,-999.0,5021.4,1971,2004,34,,,,0.0,0.0,,,,,,,,,,,,,
128,1591237,632.0,566.6,1971,2004,34,1373.0,1448.6271815818789,1528.0,0.0,0.0,24.075496419270223,24.44448242187434,-11.320833333333724,-11.561665852864905,24.26264082828503,-11.447687732139121,8.137,5.39,1.1124,0.8219131662548534,31.0,66.23448532144184,157.0
129,1591400,170.0,419.6,1963,1992,30,1293.0,1355.756012024048,1451.0,0.0,0.0,27.019018554686852,27.244095865884674,-11.551411946614962,-11.816666666667004,27.139433065364447,-11.679094765250012,5.122,3.87,2.6031811764705886,0.7968732125834128,28.0,45.68336673346693,86.0
130,1591410,630.0,69.1,1958,2004,47,1247.0,1314.982089552239,1465.0,0.0,0.0,28.004166666665924,28.089351399738803,-16.1458333333336,-16.25416666666689,28.05093325023428,-16.194760761539833,0.287,0.0,0.03936,0.0,51.0,100.3731343283582,244.0
131,1591411,549.0,526.1,1975,2005,31,1027.0,1171.5870588235293,1465.0,0.0,0.0,27.67307128906174,28.089351399738803,-15.877237955729413,-16.25416666666689,27.88391188543806,-16.0390412217998,0.316,0.0,0.04973114754098361,0.0,21.0,74.61254901960784,244.0
132,1591412,45.0,24.3,1952,2005,54,1293.0,1350.9661016949153,1473.0,0.0,0.0,28.066666666666038,28.139200846353503,-16.220833333333587,-16.266483561198186,28.10164732966021,-16.246184247737695,0.605,0.0,1.1616,0.0,56.0,145.22033898305085,220.0
133,1591420,1865.0,1786.2,1970,2004,35,1014.0,1142.4087919695396,1430.0,0.0,0.0,27.3224202473952,28.041666666665947,-15.960607910156568,-16.63333333333361,27.65976213155741,-16.242723403741973,2.742,0.0,0.12702884718498658,0.0,11.0,52.330951832219405,231.0
134,1591441,2668.0,2630.8,1971,2004,34,1166.0,1294.2215144517875,1411.0,0.0,0.0,26.959171549478413,27.490848795572276,-12.316666666667004,-12.931058756510652,27.248870282007086,-12.610876467129605,21.251,23.23,0.6881883058470765,0.7629131823019614,15.0,59.58794490007166,164.0
135,1591474,-999.0,7076.2,1959,2005,47,,,,0.0,0.0,,,,,,,,,,,,,
136,1591490,110.0,109.7,1963,2004,42,1310.0,1345.948275862069,1387.0,0.0,0.0,27.004052734374227,27.130773925780602,-11.716666666666981,-11.851814778646144,27.061336858958295,-11.789716502127407,1.237,1.04,0.9716072727272728,0.8191066545123064,22.0,40.10727969348659,69.0
137,1591500,339.0,179.6,1967,2004,38,1189.0,1281.0850815850815,1359.0,0.0,0.0,28.332722981770132,28.53749999999917,-12.725000000000307,-12.869152832031489,28.43579804149795,-12.802592539316828,2.7,2.35,0.688141592920354,1.1305122494432072,34.0,58.438515081206496,77.0
138,1591520,4817.0,4827.2,1966,1990,25,1143.0,1264.0523650841735,1507.0,0.0,0.0,28.210331217447276,28.993575032551405,-12.81413574218783,-13.721630859375296,28.591540668475712,-13.29428430195254,32.278,47.14,0.5789535395474361,0.8437388133907856,6.0,57.48654611524485,206.0
139,1591720,1448.0,1441.4,1963,2004,42,1119.0,1189.1699393589374,1302.0,0.0,0.0,28.198034667968045,28.697684733072265,-13.918868001302371,-14.447684733073231,28.437576215609464,-14.184823161228962,5.445,6.82,0.3248950276243094,0.40880255307340085,6.0,38.53788425458219,80.0
140,1591800,-999.0,809.5,1977,2005,29,1087.0,1143.3655913978494,1249.0,0.0,0.0,28.235685221353435,28.54061686197838,-14.929842122396167,-15.308333333333621,28.382541257149605,-15.112240358940705,2.103,2.5,0.22445855466337247,0.26683137739345275,10.0,31.60727086533538,73.0
141,1591810,303.0,283.6,1955,2005,51,1109.0,1207.678102189781,1319.0,0.0,0.0,28.259716796874272,28.44879150390551,-15.249739583333564,-15.450000000000273,28.35981913874729,-15.349863338803468,0.446,0.4,0.12717623762376237,0.12186177715091678,8.0,52.693430656934304,83.0
142,1617800,2750.0,2739.4,1957,2020,64,54.0,241.45124961431657,969.0,0.0,0.0,-12.87350311279306,-12.20112457275394,10.454874674478503,9.849558512369015,-12.541381039643058,10.139508622450327,56.104,82.94,1.7626856727272726,2.6159071329488204,13.0,248.16315667669522,824.0
143,1617900,401.0,593.1,1974,2008,35,71.0,286.30423940149626,969.0,0.0,0.0,-12.556019592285281,-12.20112457275394,10.262156168619072,10.043979899087901,-12.359272482812022,10.158695533494244,11.07,16.75,2.38515710723192,2.440060698027314,13.0,310.26193870277973,804.0
144,1622500,4095.0,3994.4,1978,2020,43,444.0,635.8081871345029,1548.0,0.0,0.0,-9.354409790039199,-8.649313354492278,8.817236328124409,7.989737955728458,-9.021303343784917,8.398991939858227,91.969,113.95,1.9404448351648351,2.464770678950531,15.0,189.7266255843604,980.0
145,1634100,1260.0,1263.2,1964,1975,12,418.0,722.3454727697962,1053.0,0.0,0.0,-11.589352925618584,-11.054166666666731,10.785223388671284,10.304984537759822,-11.298460668292794,10.555814705741906,15.422,20.03,1.0575085714285715,1.3700063331222292,28.0,215.92749749415302,588.0
146,1634200,3180.0,3209.1,1955,2001,47,425.0,511.0365338960696,1005.0,0.0,0.0,-10.929927571614712,-10.464700317382949,10.043631998697265,9.077237955728492,-10.679672548566016,9.634433544936313,58.447,72.11,1.587993962264151,1.9414490043937553,24.0,78.32505271481286,385.0
147,1634350,650.0,739.5,1957,1978,22,500.0,579.6669532817426,810.0,0.0,0.0,-10.468406168619936,-10.005160522461097,9.270833333332575,8.964764404296318,-10.185995568206028,9.127635732906572,44.38,19.83,5.899126153846154,2.3168519269776873,21.0,91.84251069900142,317.0
148,1634550,1000.0,966.0,1955,1980,26,516.0,764.1203337725077,1365.0,0.0,0.0,-9.301658121744936,-8.864700317382926,9.048614501952443,8.633333333332757,-9.045356332728844,8.831558654482246,30.401,23.85,2.6266464000000003,2.1331677018633544,38.0,160.89243290805103,704.0
149,1634560,-999.0,1718.5,1970,2020,51,497.0,711.4508328192474,1386.0,0.0,0.0,-9.301658121744936,-8.864700317382926,9.30613199869731,8.633333333332757,-9.044489104871458,8.966470827412913,40.844,39.87,2.0534894384637767,2.0045202211230726,25.0,213.49413507840475,860.0
150,1726100,1680.0,1788.4,1951,1984,34,60.0,153.79333333333332,266.0,0.0,0.0,1.5714213053382764,2.0166666666663673,7.758333333332644,6.988462320962867,1.7711706893735986,7.326305200565793,5.942,7.92,0.30558857142857143,0.38262581078058605,19.0,48.45809523809524,122.0
151,1731450,836.0,830.2,1961,1992,32,180.0,268.9176410777834,566.0,0.0,0.0,0.9958333333330529,1.2833333333330188,10.748811848957587,10.361381022134765,1.1427742533927854,10.544837964700578,5.197,5.1,0.5371062200956938,0.5307636714044808,15.0,96.418510043224,315.0
152,1733700,-999.0,2030.8,1952,1980,29,0.0,73.14575026232949,263.0,0.0,0.0,1.9666666666664696,2.4611857096350036,7.310186767577477,6.4937072753900225,2.239162144602404,6.919209570130003,56.078,3.8,2.385827851093165,0.1616702777230648,1.0,44.649188906331766,140.0
153,1734480,1250.0,1239.7,1953,1992,40,228.0,303.1356912089781,370.0,0.0,0.0,2.7100708007810113,3.099999999999568,11.123392740884753,10.612499999999386,2.9004729166719248,10.893633293038578,4.2,1.33,0.290304,0.09269339356295879,20.0,48.30522020064615,123.0
154,1813600,3000.0,3055.8,1977,1987,11,62.0,134.0036943285216,339.0,0.0,0.0,-12.760261535644645,-12.012500000000102,13.393880208332519,12.85124511718675,-12.362659403464418,13.11924205223245,6.031,11.86,0.1736928,0.33533084625957194,14.0,53.42660644631493,186.0
155,1813650,950.0,997.3,1977,1989,13,64.0,271.6283371873029,1102.0,0.0,0.0,-12.60000000000008,-12.271288553873774,12.58236287434812,12.129264322915958,-12.452282750567809,12.388884242996108,9.184,7.39,0.8352606315789474,0.6402246064373809,24.0,185.23529411764707,718.0
156,1813750,90.0,89.0,1977,1989,13,122.0,156.7129411764706,239.0,0.0,0.0,-12.358333333333462,-12.237500000000125,12.649999999999352,12.528731282551405,-12.302747909601734,12.587018639520387,0.378,0.54,0.36288000000000004,0.5242247191011237,22.0,51.54588235294118,159.0
157,1813800,1010.0,1080.9,1977,1988,12,103.0,178.6945144407831,514.0,0.0,0.0,-12.106170654296932,-11.704063415527457,12.706929524738882,12.399999999999238,-11.91359742699825,12.555673966214037,6.146,7.07,0.5257568316831683,0.5651290591174022,24.0,75.00542215336948,355.0
158,1816500,385.0,400.5,1977,1988,12,17.0,49.74294670846395,64.0,0.0,0.0,-14.739824676513763,-14.391666666666708,12.940132649738928,12.792932128905477,-14.550227361020408,12.864603152170824,0.063,2.97,0.014138181818181817,0.6407191011235955,5.0,24.790491118077323,41.0
159,1834101,-999.0,2069196.5,1970,2006,37,,,,0.0,0.0,,,,,,,,,,,,,
160,1834110,-999.0,1542734.5,1984,2002,19,,,,0.0,0.0,,,,,,,,,,,,,
161,1835900,-999.0,259721.5,1970,2002,33,,,,0.0,0.0,,,,,,,,,,,,,
162,1988130,72.8,62.8,1980,1991,12,647.0,875.4422442244224,1375.0,0.0,0.0,35.391666666665856,35.47732747395753,-15.112500000000239,-15.206974283854493,35.43318293922916,-15.16417958040585,2.487,0.65,2.9516043956043956,0.8942675159235669,52.0,426.983498349835,696.0
163,1992680,1.89,1.5,1959,1991,33,970.0,1147.4285714285713,1338.0,0.0,0.0,34.57559814453049,34.60091145833252,-14.670235188802337,-14.68424479166697,34.58612528649804,-14.676253279511755,0.033,0.02,1.5085714285714287,1.1520000000000001,404.0,436.2857142857143,449.0
164,1992690,7.03,7.3,1963,1990,28,1194.0,1420.1714285714286,1624.0,0.0,0.0,34.58193359374923,34.6267008463534,-14.816666666666947,-14.850000000000307,34.59907054097196,-14.83297450220432,0.048,0.09,0.5899288762446657,1.065205479452055,207.0,393.6,528.0
165,1992830,483.0,500.0,1955,1991,37,679.0,945.6172584640793,1453.0,0.0,0.0,35.05393066406168,35.30256754557212,-15.756636555989814,-16.02622477213572,35.1655926668369,-15.907610288212258,6.708,9.01,1.1999403726708073,1.5569279999999999,51.0,192.10156895127994,514.0
166,1992850,193.0,288.1,1953,1991,39,634.0,982.6726361031518,2512.0,0.0,0.0,35.66138916015552,35.86239827473878,-15.879846191406557,-16.10000000000025,35.7803981422282,-15.982340803395061,16.152,5.28,7.230739896373057,1.5834501909059355,15.0,487.1009305654975,1574.0
167,2124010,70.0,75.1,1981,1999,19,41.0,717.2886597938144,1633.0,0.0,0.0,56.18012695312399,56.267643229165515,25.74267985026023,25.620833333333223,56.219141938909814,25.688797457816538,0.049,0.0,0.060480000000000006,0.0,359.0,904.979381443299,1383.0
168,2124050,204.0,226.2,1983,2002,20,472.0,750.5259067357513,1261.0,0.0,0.0,55.985644531248965,56.183666992186375,24.59042968749992,24.41249999999991,56.104128441144475,24.50900072991471,0.122,0.02,0.051670588235294114,0.007639257294429708,62.0,290.72020725388603,582.0
